page_chunk,page_number,group_value,group_confidence,group_notes_value,group_notes_confidence,series_value,series_confidence,series_notes_value,series_notes_confidence,unit_value,unit_confidence,finding_aid_reference_raw_value,finding_aid_reference_raw_confidence,text_value,text_confidence,start_date_original_value,start_date_original_confidence,end_date_original_value,end_date_original_confidence,start_date_formatted_value,start_date_formatted_confidence,end_date_formatted_value,end_date_formatted_confidence,annotations
8,36-40,,,,,,,,,Units 12&14,5/5,3/3/152,5/5,Further correspondence about the above. 2pp. 20 Mar. 1964.,5/5,20 Mar. 1964.,5/5,,,1964-03-20,5/5,,,[]
8,36-40,,,,,,,,,Units 12&14,5/5,3/3/153,5/5,"Taylor to Secretary, Federated Clerks' Union, NSW. Speaks of a conference in Newcastle re necessity of employing time-keepers on the Newcastle waterfront. 2pp. 9 April 1964.",5/5,9 April 1964.,5/5,,,1964-04-09,5/5,,,[]
8,36-40,,,,,,,,,Units 12&14,5/5,3/3/154,5/5,Taylor to Scott. Sends sum of E75 as Presidential Horarium. 1p. Undated.,5/5,,,,,,,,,[]
8,36-40,,,,,,,,,Units 12&14,5/5,3/3/155,5/5,"Scott to G.C. Willcock, Outside Manager, Tasmanian Stevedoring Co. Pty Ltd. Speaks of labour shortage in the Port of Melbourne ad death of foreman on Geelong wheat ship. 1p. 14 April 1964.",5/5,14 April 1964.,5/5,,,1964-04-14,5/5,,,[]
8,36-40,,,,,,,,,Units 12&14,5/5,3/3/156,5/5,"Scott to W. Henry, Tasmanian Stevedoring Co. Pty Ltd. Gives news of AFSA members, Geelong death. Says he has been successful in getting the Commonwealth to take action against the master of the ship on grounds of safety and failure to have the holds safe. 2pp. 14 April 1964.",5/5,14 April 1964.,5/5,,,1964-04-14,5/5,,,[]
8,36-40,,,,,,,,,Units 12&14,5/5,3/3/157,5/5,Ditto. Re election of office-bearers. 1p. 8 May 1964.,5/5,8 May 1964.,5/5,,,1964-05-08,5/5,,,[]
8,36-40,,,,,,,,,Units 12&14,5/5,3/3/158,5/5,"L.W. Ward, Promotions Manager, Warehouse Sales Pty Ltd, Melbourne to Scott. Makes available a Purchasing Benefit Scheme to financial members of uions. 1p. 15 July 1964.",5/5,15 July 1964.,5/5,,,1964-07-15,5/5,,,[]
8,36-40,,,,,,,,,Units 12&14,5/5,3/3/159,5/5,"Scott to Harold Robins, Public Relations Officer, Melbourne Harbour Trust. Advises him that he is interested in his publications and will forward them to branches. lp. 15 Aug. 1964.",5/5,15 Aug. 1964.,5/5,,,1964-08-15,5/5,,,[]
8,36-40,,,,,,,,,Units 12&14,5/5,3/3/160,5/5,Casimir to Scott. Concerns discussions about increasing the number of foremen engaged on vessels of the Iron Derby and Spencer type. 1p. 31 Aug. 1964.,5/5,31 Aug. 1964.,5/5,,,1964-08-31,5/5,,,[]
8,36-40,,,,,,,,,Units 12&14,5/5,3/3/161,5/5,Ditto. Concerns travelling time to Portland. 1p. 24 Nov. 1964.,5/5,24 Nov. 1964.,5/5,,,1964-11-24,5/5,,,[]
8,36-40,,,,,,,,,Units 12&14,5/5,3/3/162,5/5,Ditto. 1p. 12 Dec. 1964.,5/5,12 Dec. 1964.,5/5,,,1964-12-12,5/5,,,[]
8,36-40,,,,,,,,,Units 12&14,5/5,3/3/163,5/5,Casimir to Scott. Says he is in the process of dicussing this matter with employers. 1p. 18 Dec. 1964.,5/5,18 Dec. 1964.,5/5,,,1964-12-18,5/5,,,[]
8,36-40,,,,,,,,,Units 12&14,5/5,3/3/164,5/5,Ditto. Says that there must be more discussion. 1p. 11 Jan. 1965.,5/5,11 Jan. 1965.,5/5,,,1965-01-11,5/5,,,[]
8,36-40,,,,,,,,,Units 12&14,5/5,3/3/165,5/5,Ditto. Notes on a meeting between representatives of the Direct Employers and AFSA. Discusses complaints against two employers who don't observe the provisions of the Award. 3pp. 26 Jan. 1965.,5/5,26 Jan. 1965.,5/5,,,1965-01-26,5/5,,,[]
8,36-40,,,,,,,,,Units 12&14,5/5,3/3/166,5/5,"Decisions of ACTU executive meeting, submitted for endorsement. Re margins, arbitration, wages and prices, sick leave, nuclear tests, etc. 3pp. 16 - 19 Mar. 1965",5/5,16 Mar. 1965,5/5,19 Mar. 1965,5/5,1965-03-16,5/5,1965-03-19,5/5,[]
8,36-40,,,,,,,,,Units 12&14,5/5,$/3/167,3/5,"Foley to M.C. Jordan, THC. Informs him of Scott's death and says that he will now act as THC delegate. 1p. 3 May 1965.",5/5,3 May 1965.,5/5,,,1965-05-03,5/5,,,[]
8,36-40,,,,,,,,,Units 12&14,5/5,$/3/168,3/5,"Casimir to Foley. Refers to a draft agreement in connection with the employment of AFSA members on bulk liquid cargoes. 2pp. 25 May, 30 June 1965.",5/5,25 May 1965,5/5,30 June 1965.,5/5,1965-05-25,5/5,1965-06-30,5/5,[]
8,36-40,,,,,,,,,Units 12&14,5/5,3/3/169,5/5,"AFSA memo to foremen employed by AWEL. Lists twelve items concerning working conditions. Contains also a discussion by Casimir. 3pp. May, 30 June 1965.",5/5,May 1965,5/5,30 June 1965.,5/5,1965-05-01,5/5,1965-06-30,5/5,[]
8,36-40,,,,,,,,,Units 12&14,5/5,3/3/170,5/5,"Casimir to Foley. Re conditions of long service leave for permanent/casual foremen. 3pp. 18 Dec. 1964, 6 Aug. 1965.",5/5,18 Dec. 1964,5/5,6 Aug. 1965.,5/5,1964-12-18,5/5,1965-08-06,5/5,[]
8,36-40,,,,,,,,,Units 12&14,5/5,3/3/171,5/5,"Foley to M. Super, Moonee Ponds. Re payment for meal hour worked. 1p. 13 Aug. 1965.",5/5,13 Aug. 1965.,5/5,,,1965-08-13,5/5,,,[]
9,41-45,3,5/5,GROUP 3.,5/5,,,,,,,,,GROUP 3.,5/5,,,,,,,,,[]
9,41-45,,,,,,,,,,,,,CORRESPONDENCE (cont.),5/5,,,,,,,,,[]
9,41-45,,,,,,,,,Units 12&14,5/5,3/3/172,5/5,Foley to Casimir. Considers a suggestion for a five year term of service in industry for prospective foremen stevedores. Discusses safety footwear and wet weather clothing. 1p. 18 Aug. 1965.,5/5,18 Aug. 1965.,5/5,,,1965-08-18,5/5,,,[]
9,41-45,,,,,,,,,,,3/3/173,5/5,Casimir to Foley. Re training foremen. Says he will refer the matter to the employers. 1p. 20 Aug. 1965.,5/5,20 Aug. 1965.,5/5,,,1965-08-20,5/5,,,[]
9,41-45,,,,,,,,,,,3/3/174,5/5,AEWL circular. No. 56/1965. Advises that Federal body has agreed to an application by AFSA requesting that above-award margins be increased for both permanent/casual foremen. 1p. 24 Aug. 1964.,5/5,24 Aug. 1964.,5/5,,,1964-08-24,5/5,,,[]
9,41-45,,,,,,,,,,,3/3/175,5/5,Casimir to Foley. Re training of foremen stevedores. 1p. 25 Aug. 1965.,5/5,25 Aug. 1965.,5/5,,,1965-08-25,5/5,,,[]
9,41-45,,,,,,,,,,,3/3/176,5/5,Ditto. 1p. 25 Aug. 1965.,5/5,25 Aug. 1965.,5/5,,,1965-08-25,5/5,,,[]
9,41-45,,,,,,,,,,,3/3/177,5/5,Ditto. Says that it has been agreed that safety footwear should be made available to AFSA members on the same basis as applies to WWF. 1p. 25 Aug. 1965,5/5,25 Aug. 1965,5/5,,,1965-08-25,5/5,,,[]
9,41-45,,,,,,,,,,,3/3/178,5/5,"Foley to Chennell. Harbour Master, Melbourne. Applies for car passes for foremen stevedores. 1p. 25 Aug. 1965.",5/5,25 Aug. 1965.,5/5,,,1965-08-25,5/5,,,[]
9,41-45,,,,,,,,,,,3/3/179,5/5,Casimir to Foley. Concerns issue of safety footwear. Attaches a copy of circular to employers. 1p. 27 Aug. 1965.,5/5,27 Aug. 1965.,5/5,,,1965-08-27,5/5,,,[]
9,41-45,,,,,,,,,,,3/3/180,5/5,AEWL circular No. 19/1965. to Direct Employers. Re safety footwear. 2pp. (2 copies). 27 Aug. 1965.,5/5,27 Aug. 1965.,5/5,,,1965-08-27,5/5,,,[]
9,41-45,,,,,,,,,,,3/3/181,5/5,"Report on meeting between AFSA, Capt. Chennell, and Melbourne Harbour Trust architect and engineer. Concerns foremen's amenities at various berths. 1p. 1 Sept. 1965.",5/5,1 Sept. 1965.,5/5,,,1965-09-01,5/5,,,[]
9,41-45,,,,,,,,,,,3/3/182,5/5,Casimir to Foley. Grants permission for a stop work meeting. 1p. 3 Sept. 1965.,5/5,3 Sept. 1965.,5/5,,,1965-09-03,5/5,,,[]
9,41-45,,,,,,,,,,,3/3/183,5/5,Office of the Industrial Registrar to Foley. Receipt of statutory declaration by Foley covering a number of documents relating to AFSA (Vic. Branch). 6pp. 17 Sept. 1965.,5/5,17 Sept. 1965.,5/5,,,1965-09-17,5/5,,,[]
9,41-45,3,5/5,GROUP 3.,5/5,,,,,,,,,GROUP 3.,5/5,,,,,,,,,[]
9,41-45,,,,,,,,,,,,,CORRESPONDENCE (cont.),5/5,,,,,,,,,[]
9,41-45,,,,,,,,,Units 12&14,5/5,3/3/184,5/5,"Foley to Casimir. Re duration of AFSA executive meetings. 2pp. 3, 26 Nov. 1965.",5/5,"3, 26 Nov. 1965.",5/5,,,1965-11-03,5/5,1965-11-26,5/5,[]
9,41-45,,,,,,,,,,,3/3/185,5/5,"Casimir to Foley. Re stop work meeting. 2pp. 19, 26 Nov. 1965.",5/5,"19, 26 Nov. 1965.",5/5,,,1965-11-19,5/5,1965-11-26,5/5,[]
9,41-45,,,,,,,,,,,3/3/186,5/5,"C.L. Craig, Chairman, AEWL to Monk, ACTU. Refers to the Woodward Report, which has been accepted by ACTU, WWF and the employers. Suggests an early conference with other unions involved. 1p. 3 July 1967.",5/5,3 July 1967.,5/5,,,1967-07-03,5/5,,,[]
9,41-45,,,,,,,,,,,3/3/187,5/5,"Maurice Blackburn and Co. to M.Jordan, THC. Re Motor Car Act 1958. 2pp. 29 July 1968.",5/5,29 July 1968.,5/5,,,1968-07-29,5/5,,,[]
9,41-45,,,,,,,,,,,3/4,5/5,Correspondence with WWF Melbourne Branch,5/5,,,,,,,,,[]
9,41-45,,,,,,,,,Unit 10,5/5,3/4/1,5/5,"Scott to B.P. Robertson, J. Fortune. Asks why their names should not be removed from list of members of WWF Melbourne Branch. 1p. 8 June 1945.",5/5,8 June 1945.,5/5,,,1945-06-08,5/5,,,[]
9,41-45,,,,,,,,,,,3/4/2,5/5,"J. O'Connell, Secretary, WWF to Scott. Says Scott's application for a conference between AFSA and WWF will serve no good purpose. Suggests that members of AFSA executive who are not members of WWF could meet WWF executive in conference. 1p. 26 Mar. 1946.",5/5,26 Mar. 1946.,5/5,,,1946-03-26,5/5,,,[]
9,41-45,,,,,,,,,,,3/4/3,5/5,"Report of a meeting between the Federal Conference of AFSA and Federal Secretary, WWF. Discusses problems confronting them in various ports. 3pp. (2 copies). 16 April 1946.",5/5,16 April 1946.,5/5,,,1946-04-16,5/5,,,[]
9,41-45,,,,,,,,,,,3/4/4,5/5,"E.J. Chapple, WWF, to Wharf Labourers' Union. Thanks them for expressions of sympathy re O'Connell's death. 1p. 13 Sept. 1946.",5/5,13 Sept. 1946.,5/5,,,1946-09-13,5/5,,,[]
9,41-45,,,,,,,,,,,3/4/5,5/5,"Scott to J. Healy, WWF. Says AFSA will co-operate if a meeting is held in Melbourne of all foremen who are still members of the WWF, at which Healy, backed by Federal executive, will compel all foremen, permanent and casual, to join AFSA. Criticises Healy's ""undemocratic motion"" preventing WWF members joining AFSA and asks for an apology. 3pp. Dec. 1946.",5/5,Dec. 1946.,5/5,,,1946-12-01,5/5,,,[]
9,41-45,3,5/5,GROUP 3.,5/5,,,,,,,,,GROUP 3.,5/5,,,,,,,,,[]
9,41-45,,,,,,,,,,,,,CORRESPONDENCE (cont.),5/5,,,,,,,,,[]
9,41-45,,,,,,,,,,,3/4,5/5,Correspondence with WWF Melbourne Branch (cont.),5/5,,,,,,,,,[]
9,41-45,,,,,,,,,Unit 10,5/5,3/4/6,5/5,Healy to Scott. Re annual leave claim. Suggests Scott directs members to refrain from loading/unloading ships or receiving/delivering cargo during period of the stoppage. 1p. 6 Dec. 1946.,5/5,6 Dec. 1946.,5/5,,,1946-12-06,5/5,,,[]
9,41-45,,,,,,,,,,,3/4/7,5/5,Copy of The Watersider published by W. (Kicker) Kelly for Waterfront Branch A.L.P. Industrial and Commercial Groups of Victoria. Small article re formation of a Foremen's Section of WWF. 2pp. (1 sheet). 30 Aug. 1948.,5/5,30 Aug. 1948.,5/5,,,1948-08-30,5/5,,,[]
9,41-45,,,,,,,,,,,3/4/8,5/5,AFSA circular to Vic. branch. Urges foremen stevedores to leave the WWF and join AFSA. Says that the formation of a Foremen's Section in WWF is illegal. 2pp. 8 Sept. 1948.,5/5,8 Sept. 1948.,5/5,,,1948-09-08,5/5,,,[]
9,41-45,,,,,,,,,,,3/4/9,5/5,"Re WWF decision following a stopwork meeting directing members that, if they join AFSA, they will forfeit rights/privileges of WWF. 1p. n.d.",5/5,n.d.,5/5,,,,,,,[]
9,41-45,,,,,,,,,,,3/4/10,5/5,"M.S. Minogue, Solicitor, to Scott. Says he considers Healy's resolution ineffective to prevent WWF members joining AFSA. 1p. 29 Nov. 1946.",5/5,29 Nov. 1946.,5/5,,,1946-11-29,5/5,,,[]
9,41-45,,,,,,,,,,,3/4/11,5/5,"Healy to Scott. Suggests AFSA should carry a resolution expressing protest against the continued refusal of Overseas and Interstate Shipowners to pay annual leave to casual workers. Includes letters from Tasmanian and Adelaide branches of AFSA supporting WWF. 4pp. 11, 18 Dec. 1946.",5/5,"11, 18 Dec. 1946.",5/5,,,1946-12-11,5/5,1946-12-18,5/5,[]
9,41-45,,,,,,,,,,,3/4/12,5/5,Copies of notices to new members of WWF. 1p. (2 copies). n.d.,5/5,n.d.,5/5,,,,,,,[]
9,41-45,,,,,,,,,,,3/4/13,5/5,"Copies of resignation forms, WWF. 1p. (2 copies). n.d.",5/5,n.d.,5/5,,,,,,,[]
9,41-45,,,,,,,,,,,3/4/14,5/5,"Healy to L. English, AFSA. Speaks of AFSA application to Arbitration Court re power to grant preference of employment to AFSA members in the Port of Melbourne. 1p. (2 telegrams). 5, 8 Sept. 1949.",5/5,"5, 8 Sept. 1949.",5/5,,,1949-09-05,5/5,1949-09-08,5/5,[]
9,41-45,,,,,,,,,,,3/4/15,5/5,WWF Melbourne Branch. Revised rules for discussion at general meeting. 8pp. (4 sheets). Aug. 1949.,5/5,Aug. 1949.,5/5,,,1949-08-01,5/5,,,[]
9,41-45,3,5/5,GROUP 3.,5/5,,,,,,,,,GROUP 3.,5/5,,,,,,,,,[]
9,41-45,,,,,,,,,,,,,CORRESPONDENCE (cont.),5/5,,,,,,,,,[]
9,41-45,,,,,,,,,,,3/4,5/5,Correspondence with WWF Melbourne Branch (cont.),5/5,,,,,,,,,[]
9,41-45,,,,,,,,,Unit 10,5/5,3/4/16,5/5,Scott to J.J. Reid. Re WWF members joining AFSA. 1p. 23 May 1950.,5/5,23 May 1950.,5/5,,,1950-05-23,5/5,,,[]
9,41-45,,,,,,,,,,,3/4/17,5/5,Notes re conference between AFSA and WWF. Contains proposals to be considered by members of both bodies. 1p. 25 July 1950.,5/5,25 July 1950.,5/5,,,1950-07-25,5/5,,,[]
9,41-45,,,,,,,,,,,3/4/18,5/5,"Scott to E. Clarke, WWF. Encloses a statement from Arthur King, foreman re assault by E. Jenkins. 1p. 12 Dec. 1950.",5/5,12 Dec. 1950.,5/5,,,1950-12-12,5/5,,,[]
9,41-45,,,,,,,,,,,3/4/19,5/5,Minutes of conference between AFSA and WWF. Concerns F.G. Strang Pty Ltd dismissal of 8 foremen. 2pp. 2 May 1951.,5/5,2 May 1951.,5/5,,,1951-05-02,5/5,,,[]
9,41-45,,,,,,,,,,,3/4/20,5/5,"Scott to Clarke. Re AFSA members voting in Prahran Electorate Selection Ballot. Contains an ALP Victorian Central Executive circular to affiliated unions, lists of approved candidates. 4pp. 8 May 1951.",5/5,8 May 1951.,5/5,,,1951-05-08,5/5,,,[]
9,41-45,,,,,,,,,,,3/4/21,5/5,Ditto. Encloses a copy of a resolution carried at AFSA general meeting. 1p. 21 May 1951.,5/5,21 May 1951.,5/5,,,1951-05-21,5/5,,,[]
9,41-45,,,,,,,,,,,3/4/22,5/5,Ditto. Asks for transfer to WWF of dismissed AFSA member. 1p. 30 May 1951.,5/5,30 May 1951.,5/5,,,1951-05-30,5/5,,,[]
9,41-45,,,,,,,,,,,3/4/23,5/5,"Ditto. Re transfers. 2pp. 20 Aug., 26 Dec. 1951.",5/5,"20 Aug., 26 Dec. 1951.",5/5,,,1951-08-20,5/5,1951-12-26,5/5,[]
9,41-45,,,,,,,,,,,3/4/24,5/5,List of financial members AFSA eleigible to vote in the Port Melbourne Selection Ballot. 1p. (2 copies). 10 Feb. 1952.,5/5,10 Feb. 1952.,5/5,,,1952-02-10,5/5,,,[]
9,41-45,,,,,,,,,,,3/4/25,5/5,WWF circular re stoppages over Kirby judgement on the basic wage. Issued by Sydney Branch. 1p. n.d.,5/5,n.d.,5/5,,,,,,,[]
9,41-45,,,,,,,,,,,3/4/26,5/5,"Notes re information received from Clarke, Secretary, WWF, Melbourne Branch. Re letter from Healy, Federal Secretary, concerning payment of El by all foremen stevedores in Port of Melbourne to allow them to return to WWF if they wish. 1p. 25 Feb. 1952.",5/5,25 Feb. 1952.,5/5,,,1952-02-25,5/5,,,[]
9,41-45,,,,,,,,,,,3/4/27,5/5,"Copies of nomination papers, WWF. 1p. (2 copies). n.d.",5/5,n.d.,5/5,,,,,,,[]
9,41-45,,,,,,,,,,,3/4/28,5/5,"News-Bulletin, WWF Melbourne Branch, articles re Kirby judgement. 4pp. (3 copies). Vol. 1, No. 3, 12 Feb. 1953.",5/5,12 Feb. 1953.,5/5,,,1953-02-12,5/5,,,[]
9,41-45,3,5/5,GROUP 3.,5/5,,,,,,,,,GROUP 3.,5/5,,,,,,,,,[]
9,41-45,,,,,,,,,,,,,CORRESPONDENCE (cont.),5/5,,,,,,,,,[]
9,41-45,,,,,,,,,,,3/4,5/5,Correspondence with WWF Melbourne Branch (cont.),5/5,,,,,,,,,[]
9,41-45,,,,,,,,,Unit 10,5/5,3/4/29,5/5,"Official Branch News, WWF Melbourne Branch Re stop work meeting 1p. n.d.",5/5,n.d.,5/5,,,,,,,[]
9,41-45,,,,,,,,,,,3/4/30,5/5,"Federated Clerks' Union of Australia. Circular to all members of the Shipping Section, re elections. 1p. 5 Mar. 1953.",5/5,5 Mar. 1953.,5/5,,,1953-03-05,5/5,,,[]
9,41-45,,,,,,,,,,,3/4/31,5/5,"Official Branch News, WWF, Melbourne Branch. Members directed not to work on vessels on Easter Monday unless it can be finished by 7am Tuesday. 1p. 2 April 1953.",5/5,2 April 1953.,5/5,,,1953-04-02,5/5,,,[]
9,41-45,,,,,,,,,,,3/4/32,5/5,Instructions to superintendents/foremen re loading freezer cargoes. 1p. n.d.,5/5,n.d.,5/5,,,,,,,[]
9,41-45,,,,,,,,,,,3/4/33,5/5,News Bulletin. Federated Clerks' Union of Australia (Vic. Branch). Re claims of casual tally clerks. 2pp. (1 sheet) (2 copies). 14 April 1953.,5/5,14 April 1953.,5/5,,,1953-04-14,5/5,,,[]
9,41-45,,,,,,,,,,,3/4/34,5/5,"Ditto. Concerns variationsin Clerks' Shipping Award, shift work, annual leave, other waterside workers' holidays. 4pp.(2 sheets), (2 copies). April 1953.",5/5,April 1953.,5/5,,,1953-04-01,5/5,,,[]
9,41-45,,,,,,,,,,,3/4/35,5/5,"Resolutions carried by WWF Biennial Conference, Oct. 1954. Declares full spoort for Federal Council and ACTU rejection of shipowners' demands for abolition of ASIB. 2pp. (1 sheet). Oct. 1954.",5/5,Oct. 1954.,5/5,,,1954-10-01,5/5,,,[]
9,41-45,,,,,,,,,,,3/4/36,5/5,WWF press release re waterfront dispute concerning Government's proposed amendment of the Stevedoring Industry Act. Speaks of Holt's use of Communist bogey. 4pp. 4 Nov. 1954.,5/5,4 Nov. 1954.,5/5,,,1954-11-04,5/5,,,[]
9,41-45,,,,,,,,,,,3/4/37,5/5,"THC Bulletin, No. 11. ""The Wharf Dispute. Summary of The Basten Report"" on turn-around of ships in Australian ports. Contains information on ASIB, WWF, conditions on waterfront. 4pp. (2 sheets). Dec. 1954.",5/5,Dec. 1954.,5/5,,,1954-12-01,5/5,,,[]
9,41-45,,,,,,,,,,,3/4/38,5/5,"Official Branch News, WWF, Melbourne Branch. Forms issued by Branch executive for a report on stevedoring inefficiency. Job delegates asked to fill in schedules. 1p. (4 copies). n.d.",5/5,n.d.,5/5,,,,,,,[]
10,46-50,3,5/5,GROUP 3.,5/5,,,,,,,,,GROUP 3.,5/5,,,,,,,,,[]
10,46-50,,,,,CORRESPONDENCE (cont.),5/5,,,,,,,CORRESPONDENCE (cont.),5/5,,,,,,,,,[]
10,46-50,,,,,,,,,,,3/4,5/5,Correspondence with WWF Melbourne Branch (cont.),5/5,,,,,,,,,[]
10,46-50,,,,,,,,,Unit 10,5/5,3/4/39,5/5,"Ditto. Front page article ""Waterfront Dispute Deliberately Engineered"". 2pp. 18 April 1955.",5/5,18 April 1955.,5/5,,,1955-04-18,5/5,,,[]
10,46-50,,,,,,,,,,,3/4/40,5/5,Resolution passed. by AFSA conference against Government amendment of Stevedoring Industry Act. Supports WWF stoppage. 1p. n.d.,5/5,n.d.,5/5,,,,,,,[]
10,46-50,,,,,,,,,,,3/4/41,5/5,"Wharfie, a Communist publication. Re interference of press/radio in waterfront disputes. 2pp. (1 sheet). 21 April 1955.",5/5,21 April 1955.,5/5,,,1955-04-21,5/5,,,[]
10,46-50,,,,,,,,,,,3/4/42,5/5,"C. Young, WWF, to Scott. Informs him that WWF will no longer supply labour for the Midnight Shift on Saturdays. 1p. 1 July 1960.",5/5,1 July 1960.,5/5,,,1960-07-01,5/5,,,[]
10,46-50,,,,,,,,,,,3/4/43,5/5,"Official Branch News, WWF, Melbourne Branch Stop Work Meeting re gang sizes, Sunday work, safety convention. 2pp. (1 sheet). 1 Aug. 1960.",5/5,1 Aug. 1960.,5/5,,,1960-08-01,5/5,,,[]
10,46-50,,,,,,,,,,,3/4/44,5/5,"Ditto. Port Quota. Re increase, etc. 2pp. (1 sheet). 27 Feb. 1961.",5/5,27 Feb. 1961.,5/5,,,1961-02-27,5/5,,,[]
10,46-50,4,5/5,GROUP 4.,5/5,,,,,,,,,GROUP 4.,5/5,,,,,,,,,[]
10,46-50,,,,,"AGREEMENTS, AWARDS, ORDERS AND RELATED LEGAL MATERIAL",5/5,,,Box 15,4/5,,,"AGREEMENTS, AWARDS, ORDERS AND RELATED LEGAL MATERIAL Box 15",4/5,,,,,,,,,[]
10,46-50,,,,,,,,,Unit 15,5/5,4/1,5/5,"Victorian (Temporary) Agreement, 1945, AFSA. Amended proposals for an agreement to cover Melbourne. 4pp. 28 Nov. 1945.",5/5,28 Nov. 1945.,5/5,,,1945-11-28,5/5,,,[]
10,46-50,,,,,,,,,,,4/2,5/5,"Minutes of Conference between AFSA and CSOA, May 1946. Re draft log of claims for submission to the Arbitration Court. Reports of discussions about hours, overtime, rest periods, etc. 18pp. 17,18 May 1946.",5/5,"17,18 May 1946.",5/5,,,1946-05-17,5/5,1946-05-18,5/5,[]
10,46-50,,,,,,,,,,,4/3,5/5,"Draft of AFSAlog of claims for submission to Arbitration Court. Contains minutes of 1946 conference between AFSA and CSOA. Log of Claims (2 copies), minutes 18pp. 17, 18 May 1946.",5/5,"17, 18 May 1946.",5/5,,,1946-05-17,5/5,1946-05-18,5/5,[]
10,46-50,,,,,,,,,,,4/4,5/5,"Victorian Agreement, Aug. 1946. Applies to all foremen stevedores, permanent/casual, who are AFSA members employed in Port of Melbourne, with CSOA. 4pp. 26 Aug. 1946.",5/5,26 Aug. 1946.,5/5,,,1946-08-26,5/5,,,[]
10,46-50,,,,,,,,,,,4/5,5/5,Draft of employers' proposals. 4pp. 26 Aug. 1946.,5/5,26 Aug. 1946.,5/5,,,1946-08-26,5/5,,,[]
10,46-50,,,,,,,,,,,4/6,5/5,"Stevedores' Foremen, etc. (Port Jackson, etc.) Award. Applications by AFSA, NSW branch and NSW Interstate Steamship Owners' Association Nos. 345 of 1947 and 44 of 1948. 6pp. (3 sheets). 23 July 1948.",5/5,23 July 1948.,5/5,,,1948-07-23,5/5,,,[]
10,46-50,,,,,,,,,,,4/7,5/5,"Stevedores' Foremen, etc. (Port Jackson, etc.) Variation. No. W. 100 of 1949. 2pp. (1 sheet). 4 Feb. 1949.",5/5,4 Feb. 1949.,5/5,,,1949-02-04,5/5,,,[]
10,46-50,,,,,,,,,,,4/8,5/5,"Melbourne Permanent Foremen Stevedores Agreement between AFSA and CSOA, as varied by consent of the parties. Contains provisions re casual foremen. 4pp. Oct. 1949.",5/5,Oct. 1949.,5/5,,,1949-10-01,5/5,,,[]
10,46-50,,,,,,,,,,,4/9,5/5,"Report of a Round Table Conference, Melbourne, between AFSA and employers' representatives. Discusses hearing of Federal log of claims on the lines of the Victorian agreement. 2pp. 19 Oct. 1949.",5/5,19 Oct. 1949.,5/5,,,1949-10-19,5/5,,,[]
10,46-50,,,,,,,,,,,4/10,5/5,"AFSA (Vic. Branch) application for an award for foremen stevedores of Melbourne, Geelong and Portland. 7pp. n.d.",5/5,n.d.,5/5,,,,,,,[]
10,46-50,4,5/5,GROUP 4.,5/5,,,,,,,,,GROUP 4.,5/5,,,,,,,,,[]
10,46-50,,,,,"AGREEMENTS, AWARDS, ORDERS AND RELATED LEGAL MATERIAL",5/5,,,,,,,"AGREEMENTS, AWARDS, ORDERS AND RELATED LEGAL MATERIAL",5/5,,,,,,,,,[]
10,46-50,,,,,,,,,Unit 15,5/5,4/11,5/5,Transcript of proceedings in the Arbitration Court re Foremen Stevedores Award. Application by AFSA to vary the award re increased basic wage. 6pp. (official copy). 29 Nov. 1950.,5/5,29 Nov. 1950.,5/5,,,1950-11-29,5/5,,,[]
10,46-50,,,,,,,,,,,4/12,5/5,"Australian Foremen Stevedores Award, 1952. 12pp. 7 July 1952.",5/5,7 July 1952.,5/5,,,1952-07-07,5/5,,,[]
10,46-50,,,,,,,,,,,4/13,5/5,"Report of a conference between AFSA and CSOA Central Committee, 1953. Re supervisors, rate of pay, margins, handling obnoxious cargoes. AFSA Federal Council recommends acceptance of these proposals. 1p. (t.s.). 9,10 Nov. 1953.",5/5,"9,10 Nov. 1953.",5/5,,,1953-11-09,5/5,1953-11-10,5/5,[]
10,46-50,,,,,,,,,,,4/14,5/5,Margins Judgement Metal Trades Case. Issued by ACTU. 36pp. 5 Nov. 1954.,5/5,5 Nov. 1954.,5/5,,,1954-11-05,5/5,,,[]
10,46-50,,,,,,,,,,,4/15,5/5,"Waterside Workers Award, 1936. As varied to 19 Aug. 1955. An unofficial consolidation. Booklet issued by ASIB. Contains variations, together with a number of waterside workers' basic wage awards. There are also agreements and alleged agreements made in various ports (some not in writing) whose legal status is in doubt. 77pp. 19 Aug. 1955.",5/5,1936,5/5,19 Aug. 1955.,5/5,1936-01-01,5/5,1955-08-19,5/5,[]
10,46-50,,,,,,,,,,,4/16,5/5,"Judgement on Interim Award between Independent Steamship Owners' Association and WWF, following a dispute re wages and working conditions. 17pp. 18 June 1956.",5/5,18 June 1956.,5/5,,,1956-06-18,5/5,,,[]
10,46-50,,,,,,,,,,,4/17,5/5,"Transport Workers (Special Vehicles) Agreement, 1956. Arrived at in settlement of portion of an industrial dispute concerning wages/working conditions for operators of special vehicles. 10pp. 9 May 1957.",5/5,9 May 1957.,5/5,,,1957-05-09,5/5,,,[]
10,46-50,,,,,,,,,,,4/18,5/5,"Report of conference between OSRA Central Committee and AFSA 1958. Re new Federal award. Lists AFSA claims, decisions. 5pp. (t.s.) Sept.1958.",5/5,Sept.1958.,5/5,,,1958-09-01,5/5,,,[]
